,Part_length,Carriageway width in m.,Year of construction /upgradation,Study Stretch Chainage,Avg Rain fall,Age of Pavement during Evalution Years ,MDD,OMC,LL,PL,PI,CBR,SCI,SN,MSN,CVPD,Actual PCI,evalution_year,evalution_month,evalution_quarter
899,0.6233163475990295,3.6984732151031494,2019.5889892578125,0.1342344582080841,742.6871948242188,3.358710765838623,1.906744122505188,10.071352005004883,28.48064422607422,18.9997615814209,10.749792098999023,5.389758110046387,0.2265026569366455,2.9324934482574463,6.337371349334717,57.34476089477539,71.31581115722656,2022.6185302734375,11.239728927612305,3.8905513286590576
900,0.6022611856460571,3.725250720977783,2019.376708984375,0.4784380793571472,764.2890014648438,2.4583096504211426,1.9683200120925903,9.907190322875977,27.428871154785156,17.701662063598633,9.364117622375488,5.546657562255859,0.13216820359230042,3.254035472869873,6.667686462402344,56.02797317504883,75.43029022216797,2022.18994140625,4.7120137214660645,1.733314871788025
901,0.5717615485191345,3.7101705074310303,2019.2520751953125,0.24100539088249207,731.110595703125,4.067813396453857,1.7913089990615845,10.087993621826172,41.51260757446289,26.304224014282227,16.276430130004883,5.009143829345703,0.2818393409252167,2.811819314956665,6.137570858001709,74.54529571533203,69.85041046142578,2023.36474609375,6.725425720214844,2.350059986114502
902,0.6455464363098145,3.791738748550415,2019.462158203125,0.24411790072917938,689.2847900390625,2.9834814071655273,1.8388566970825195,10.24955940246582,36.22261047363281,24.490530014038086,11.870063781738281,5.185906410217285,0.18898101150989532,3.713914394378662,7.144082069396973,59.170013427734375,81.1512680053711,2022.4017333984375,6.158522605895996,1.9690687656402588
903,0.5158353447914124,3.7734670639038086,2019.18310546875,0.27787068486213684,847.4931030273438,4.473580360412598,1.935903549194336,9.603164672851562,31.959978103637695,16.937788009643555,14.895237922668457,5.421611785888672,0.16707170009613037,2.8565547466278076,6.290433406829834,91.01995086669922,71.62065887451172,2023.85595703125,1.9527806043624878,0.5896064639091492
904,0.7506957054138184,3.7741012573242188,2019.8577880859375,0.32100754976272583,698.3292846679688,3.5638318061828613,1.9567375183105469,10.206534385681152,26.78032684326172,19.704010009765625,8.733201026916504,5.430307865142822,0.14426647126674652,3.0913028717041016,6.516924858093262,73.52775573730469,74.7608413696289,2023.581298828125,4.6655354499816895,1.7320635318756104
905,0.8253345489501953,3.7484591007232666,2020.18115234375,0.2935360372066498,659.7644653320312,3.0923373699188232,1.969712495803833,10.48013973236084,22.470504760742188,18.47384262084961,5.822185039520264,5.498660564422607,0.11554352939128876,3.0449635982513428,6.5039472579956055,69.9129867553711,71.5467300415039,2023.6314697265625,5.935952186584473,2.132533073425293
906,0.6808832287788391,3.809330701828003,2019.7430419921875,0.6015439033508301,739.6052856445312,2.1006202697753906,1.926362156867981,10.028711318969727,29.926424026489258,19.178237915039062,11.7804536819458,5.41281270980835,0.1371878981590271,3.2863929271698,6.702995777130127,43.07191848754883,72.47377014160156,2021.51708984375,12.118988037109375,4.210762977600098
907,0.4888538420200348,3.733076572418213,2019.1414794921875,0.1576685607433319,899.8486938476562,4.407156467437744,1.9623225927352905,9.225359916687012,33.73820877075195,16.793439865112305,17.575340270996094,5.400975704193115,0.16670653223991394,2.712411403656006,6.135743141174316,79.84573364257812,67.33277893066406,2023.5216064453125,3.6402175426483154,1.135671854019165
908,0.5208093523979187,3.7164247035980225,2019.0489501953125,0.20712177455425262,767.7617797851562,4.193975448608398,1.8608418703079224,9.948657989501953,35.74518585205078,22.77683448791504,13.039252281188965,5.272183418273926,0.1626048982143402,3.2386112213134766,6.616208553314209,73.50959777832031,70.28655242919922,2023.0927734375,7.37296199798584,2.6243715286254883
909,0.5897378325462341,3.7079265117645264,2019.658203125,0.30754193663597107,818.264892578125,2.911898612976074,1.9174355268478394,9.852007865905762,30.68433952331543,15.485054969787598,14.926847457885742,5.401318550109863,0.19063645601272583,3.1061670780181885,6.527521133422852,62.620811462402344,69.06033325195312,2022.705078125,7.245458126068115,2.735469341278076
910,0.6441815495491028,3.7446389198303223,2019.4508056640625,0.2433803677558899,744.0916137695312,3.9512460231781006,1.9859881401062012,9.929993629455566,27.111751556396484,18.807323455810547,8.220489501953125,5.546261787414551,0.20615749061107635,3.190106153488159,6.638888835906982,69.65548706054688,76.09412384033203,2023.201171875,7.518425941467285,2.716920852661133
911,0.6461883783340454,3.7284095287323,2019.9678955078125,0.1168813407421112,805.33544921875,2.978083610534668,1.9030895233154297,9.911954879760742,32.02872848510742,16.449867248535156,15.930971145629883,5.301239490509033,0.23730523884296417,3.2435591220855713,6.603497505187988,72.79449462890625,67.01766967773438,2023.1544189453125,4.330129146575928,1.8016704320907593
912,0.5782379508018494,3.764080286026001,2019.62109375,0.3211310803890228,863.8378295898438,4.395843029022217,1.9178587198257446,9.472770690917969,37.22507858276367,17.13778305053711,18.646034240722656,5.274406909942627,0.2519356310367584,2.869610071182251,6.27750301361084,84.10511779785156,67.41268157958984,2023.391357421875,9.943028450012207,3.931877851486206
913,0.5913360714912415,3.75958251953125,2019.2301025390625,0.18967778980731964,758.3309326171875,3.3805015087127686,1.9496220350265503,9.945934295654297,29.09351348876953,18.823328018188477,9.030585289001465,5.504113674163818,0.13178789615631104,3.6922264099121094,7.113637924194336,66.22637939453125,73.62923431396484,2022.825927734375,6.369224548339844,2.0673763751983643
914,0.5592290163040161,3.7175772190093994,2019.7904052734375,0.2527797520160675,841.1598510742188,3.912642478942871,1.8544074296951294,9.806929588317871,33.04899597167969,15.819038391113281,17.51556396484375,5.287707805633545,0.07123466581106186,2.967639446258545,6.354867458343506,90.15597534179688,64.10115051269531,2023.6829833984375,3.433870553970337,1.1359946727752686
915,0.5721403360366821,3.7463560104370117,2019.7186279296875,0.08805166184902191,814.0979614257812,3.7918529510498047,1.872970461845398,9.942466735839844,32.21033477783203,16.422592163085938,15.272541999816895,5.311788558959961,0.17382901906967163,3.423858165740967,6.828798294067383,70.2412109375,64.84429168701172,2023.0218505859375,9.501794815063477,3.4512624740600586
916,0.4013066589832306,3.6492087841033936,2018.742919921875,0.05689327418804169,903.1539306640625,2.6973235607147217,1.9802134037017822,9.2581148147583,33.15217208862305,18.191490173339844,15.745463371276855,5.43919038772583,0.24133190512657166,3.018941640853882,6.486720561981201,44.923011779785156,68.3086166381836,2021.767822265625,2.6055831909179688,0.9972687363624573
917,0.4046950340270996,3.66813588142395,2020.016357421875,0.6479607224464417,772.72705078125,2.7387382984161377,1.7232897281646729,11.643689155578613,4.3522138595581055,2.937351703643799,3.128903865814209,5.982095241546631,0.11673403531312943,2.732466220855713,6.08290433883667,91.89461517333984,70.48869323730469,2023.4698486328125,11.163585662841797,4.038463115692139
918,0.47837936878204346,3.721179246902466,2019.2205810546875,0.16333964467048645,877.145263671875,3.4890451431274414,1.932247281074524,9.52669906616211,31.456565856933594,16.448728561401367,15.906123161315918,5.433384895324707,0.16044484078884125,3.078962802886963,6.481134414672852,66.2701644897461,69.02428436279297,2022.728759765625,4.306000232696533,1.585147500038147
919,0.46565720438957214,3.705934524536133,2019.2186279296875,0.16716931760311127,893.50732421875,2.7399098873138428,1.9395699501037598,9.473843574523926,31.22635841369629,15.815555572509766,17.07666778564453,5.435429096221924,0.11834098398685455,3.0979104042053223,6.534790515899658,54.522762298583984,70.09855651855469,2022.1583251953125,3.901155710220337,1.540099024772644
920,0.6771416664123535,3.6854209899902344,2020.1226806640625,0.11929330229759216,729.0274658203125,3.810553550720215,1.8659546375274658,10.665462493896484,20.57672119140625,12.964269638061523,8.669520378112793,5.527639389038086,0.17714767158031464,2.7259914875030518,6.1235761642456055,76.9942626953125,69.52615356445312,2023.74853515625,10.83802604675293,4.006494522094727
921,0.578082799911499,3.665802240371704,2019.3087158203125,0.09727241098880768,734.5626220703125,3.153355836868286,1.76017427444458,10.158409118652344,44.57780838012695,27.700212478637695,17.75949478149414,4.919124603271484,0.13802668452262878,3.3292999267578125,6.592485427856445,71.63984680175781,63.455078125,2022.873779296875,2.5503087043762207,0.7158237099647522
922,0.7064355611801147,3.7382240295410156,2019.9705810546875,0.26358741521835327,698.0059814453125,3.9097208976745605,1.9181690216064453,10.562097549438477,21.779272079467773,15.980319023132324,6.486674785614014,5.560815334320068,0.13611720502376556,2.9243946075439453,6.36374568939209,77.23896026611328,73.40457916259766,2023.9521484375,7.927731037139893,2.98209547996521
923,0.8247004747390747,3.7575345039367676,2020.1104736328125,0.44515708088874817,642.9244995117188,2.907064914703369,1.99270498752594,10.546792030334473,19.662538528442383,17.328197479248047,3.6924824714660645,5.621588230133057,0.09159329533576965,3.258667230606079,6.722016334533691,63.8653564453125,67.09872436523438,2023.1378173828125,9.159075736999512,3.209163188934326
924,0.4964646100997925,3.7713215351104736,2019.11767578125,0.37386900186538696,827.9225463867188,4.449409484863281,1.935141682624817,9.726115226745605,29.44753646850586,17.05462074279785,12.271105766296387,5.476535797119141,0.1295194774866104,3.1368093490600586,6.558081150054932,89.37655639648438,71.50151824951172,2023.495361328125,4.5155415534973145,1.6089226007461548
925,0.5799739360809326,3.722583770751953,2019.8433837890625,0.271500825881958,844.7686767578125,3.962388277053833,1.8669780492782593,9.769621849060059,33.91419219970703,15.684337615966797,17.979164123535156,5.284997463226318,0.09510062634944916,2.8667192459106445,6.255558967590332,86.49500274658203,64.68982696533203,2023.6905517578125,4.795687675476074,1.6601125001907349
926,0.41080984473228455,3.787196636199951,2018.6644287109375,0.23316507041454315,796.8265991210938,5.400181770324707,1.8771685361862183,9.872465133666992,33.612327575683594,21.979787826538086,12.23272705078125,5.342794418334961,0.26888009905815125,2.602940082550049,6.003164768218994,98.86869049072266,75.31155395507812,2024.3363037109375,6.302429676055908,2.5099852085113525
927,0.47798702120780945,3.7611303329467773,2018.8482666015625,0.21695852279663086,824.3939819335938,4.9983320236206055,1.9858572483062744,9.623461723327637,27.619930267333984,17.133352279663086,10.057308197021484,5.594645023345947,0.1486589014530182,3.465003728866577,6.919304847717285,83.35987091064453,71.69400024414062,2023.6552734375,6.478948593139648,2.3861913681030273
928,0.5100919604301453,3.7528600692749023,2018.8533935546875,0.2536194920539856,739.9698486328125,4.1965718269348145,1.818006992340088,9.999401092529297,40.43791198730469,27.23912239074707,13.32187271118164,5.161969184875488,0.10430974513292313,3.0221123695373535,6.365162372589111,73.23865509033203,69.19554138183594,2023.1610107421875,5.006982803344727,1.614949107170105
929,0.7556187510490417,3.724855422973633,2020.015869140625,0.3174678683280945,677.2645874023438,3.8286609649658203,1.9347809553146362,10.574762344360352,22.163440704345703,17.200706481933594,6.055924415588379,5.5384039878845215,0.11355879157781601,2.975599765777588,6.41758918762207,71.5997543334961,69.48998260498047,2023.81640625,9.155198097229004,3.453155755996704
930,0.5904406905174255,3.7201924324035645,2019.060302734375,0.39569616317749023,638.8975219726562,3.4984829425811768,1.7123711109161377,10.362841606140137,44.95525360107422,33.078330993652344,14.472213745117188,4.8472771644592285,0.18361796438694,2.9675307273864746,6.260611057281494,59.32178497314453,77.60124969482422,2022.3148193359375,7.470787048339844,2.696122169494629
931,0.8501718044281006,3.731102466583252,2020.1290283203125,0.33453720808029175,636.0944213867188,2.8016130924224854,1.967699408531189,10.372993469238281,24.640901565551758,19.108509063720703,6.049958229064941,5.446320056915283,0.1787796914577484,2.903294324874878,6.40989875793457,54.2541389465332,79.43218994140625,2022.713134765625,10.769862174987793,3.780573844909668
932,0.5753148794174194,3.7515504360198975,2019.716552734375,0.5391917824745178,808.0327758789062,2.757415771484375,1.8855544328689575,9.950186729431152,32.431053161621094,16.769813537597656,15.232276916503906,5.315915107727051,0.1346345692873001,3.126878499984741,6.52908992767334,69.28107452392578,70.33570098876953,2022.668212890625,4.362780570983887,1.6952718496322632
933,0.5356659293174744,3.7320332527160645,2019.0653076171875,0.2600210905075073,817.8118896484375,4.623372554779053,1.966212511062622,9.553560256958008,31.1153564453125,18.180147171020508,12.029803276062012,5.496592044830322,0.25110316276550293,2.835301160812378,6.256414890289307,74.63729858398438,71.9178466796875,2023.17431640625,10.242352485656738,3.899724006652832
934,0.39356622099876404,3.7335240840911865,2018.684326171875,0.1342330425977707,890.1742553710938,4.325653076171875,1.9822654724121094,9.34035873413086,28.721450805664062,15.776529312133789,13.09492015838623,5.59242057800293,0.11486164480447769,3.1976752281188965,6.64822244644165,73.05831909179688,71.57415008544922,2022.8768310546875,4.311337471008301,1.4612107276916504
935,0.527092695236206,3.707733631134033,2018.99853515625,0.16794449090957642,792.4805908203125,3.8010003566741943,1.8633406162261963,9.672525405883789,40.41222381591797,24.724788665771484,16.13888931274414,5.124969005584717,0.2501530349254608,2.7945337295532227,6.173596382141113,69.20158386230469,67.01785278320312,2022.9442138671875,4.930102348327637,1.5561672449111938
936,0.353950560092926,3.7166075706481934,2019.4454345703125,0.16380338370800018,816.4635009765625,5.254558086395264,1.8247116804122925,10.740769386291504,15.9051513671875,8.816713333129883,6.560037136077881,5.836471080780029,0.11471754312515259,2.8176043033599854,6.242547988891602,94.60664367675781,73.39278411865234,2024.013916015625,11.894364356994629,4.880814552307129
937,0.5944511890411377,3.7270126342773438,2019.00341796875,0.419689416885376,640.3753662109375,4.148191928863525,1.7224464416503906,10.391918182373047,46.20637893676758,33.76551055908203,14.7138090133667,4.870652675628662,0.1018025204539299,2.795671224594116,6.073239326477051,70.17897033691406,70.38946533203125,2023.27392578125,6.131201267242432,2.270744800567627
